Source,Target,Type,Kind,Id,Label,timeset,Weight
@raleonactivity,@aka_dpu,Directed,Mention,7453,,<[2022-03-02T10:13:56.451Z]>,1
@raleonactivity,@kremlinrussia_e,Directed,Mention,7454,,<[2022-03-02T10:13:56.451Z]>,1
@raleonactivity,@aka_dpu,Directed,Retweet,7455,,<[2022-03-02T10:13:56.451Z]>,1
@noelsb2003,@sumedhbgaikwad,Directed,Mention,7456,,<[2022-03-02T10:13:57.579Z]>,1
@noelsb2003,@sumedhbgaikwad,Directed,Retweet,7457,,<[2022-03-02T10:13:57.579Z]>,1
@psr40202681,@dzumasambudla,Directed,Mention,7458,,<[2022-03-02T10:13:57.607Z]>,1
@psr40202681,@dzumasambudla,Directed,Retweet,7459,,<[2022-03-02T10:13:57.607Z]>,1
@summit1954,@sumityadav727,Directed,Mention,7460,,<[2022-03-02T10:13:57.884Z]>,1
@summit1954,@sumityadav727,Directed,Retweet,7461,,<[2022-03-02T10:13:57.884Z]>,1
@dasjisnudeep,@justtimepassin,Directed,Mention,7462,,<[2022-03-02T10:13:57.885Z]>,1
@dasjisnudeep,@justtimepassin,Directed,Retweet,7463,,<[2022-03-02T10:13:57.885Z]>,1
@abey_ja_ja,@ameyynn,Directed,Mention,7464,,<[2022-03-02T10:13:58.098Z]>,1
@abey_ja_ja,@ameyynn,Directed,Retweet,7465,,<[2022-03-02T10:13:58.098Z]>,1
@safiahamad,@_kartik_kc,Directed,Mention,7466,,<[2022-03-02T10:13:58.213Z]>,1
@safiahamad,@_kartik_kc,Directed,Retweet,7467,,<[2022-03-02T10:13:58.213Z]>,1
@indirapgandhi,@_kartik_kc,Directed,Mention,7468,,<[2022-03-02T10:13:58.703Z]>,1
@indirapgandhi,@_kartik_kc,Directed,Retweet,7469,,<[2022-03-02T10:13:58.703Z]>,1
@emyhoon2,@ameyynn,Directed,Mention,7470,,<[2022-03-02T10:14:00.080Z]>,1
@emyhoon2,@ameyynn,Directed,Retweet,7471,,<[2022-03-02T10:14:00.080Z]>,1
@urstrulyreddy9,@keshavk072,Directed,Mention,7472,,<[2022-03-02T10:14:00.341Z]>,1
@urstrulyreddy9,@keshavk072,Directed,Retweet,7473,,<[2022-03-02T10:14:00.341Z]>,1
@israelakande6,@drkwa1,Directed,Mention,7474,,<[2022-03-02T10:14:01.151Z]>,1
@israelakande6,@drkwa1,Directed,Retweet,7475,,<[2022-03-02T10:14:01.151Z]>,1
@bajwakashif,@royalhostlive,Directed,Mention,7476,,<[2022-03-02T10:14:01.366Z]>,1
@bajwakashif,@royalhostlive,Directed,Retweet,7477,,<[2022-03-02T10:14:01.366Z]>,1
@safiahamad,@speaksgautam,Directed,Mention,7478,,<[2022-03-02T10:14:01.881Z]>,1
@safiahamad,@speaksgautam,Directed,Retweet,7479,,<[2022-03-02T10:14:01.881Z]>,1
@talhapubgg,@eleven45pm,Directed,Mention,7480,,<[2022-03-02T10:14:02.082Z]>,1
@talhapubgg,@eleven45pm,Directed,Retweet,7481,,<[2022-03-02T10:14:02.082Z]>,1
@rising_sun_____,@sunny_rajput87,Directed,Mention,7482,,<[2022-03-02T10:14:02.287Z]>,1
@rising_sun_____,@sunny_rajput87,Directed,Retweet,7483,,<[2022-03-02T10:14:02.287Z]>,1
@rjshanzayali_,@ameyynn,Directed,Mention,7484,,<[2022-03-02T10:14:02.331Z]>,1
@rjshanzayali_,@ameyynn,Directed,Retweet,7485,,<[2022-03-02T10:14:02.332Z]>,1
@kuldeep31012171,@netaji_bond_,Directed,Mention,7486,,<[2022-03-02T10:14:04.336Z]>,1
@akashku69097212,@sourav_chry,Directed,Mention,7487,,<[2022-03-02T10:14:04.948Z]>,1
@akashku69097212,@sourav_chry,Directed,Retweet,7488,,<[2022-03-02T10:14:04.948Z]>,1
@hemanth48597405,@funny__blog1,Directed,Mention,7489,,<[2022-03-02T10:14:05.315Z]>,1
@hemanth48597405,@funny__blog1,Directed,Retweet,7490,,<[2022-03-02T10:14:05.315Z]>,1
@safiahamad,@faizannajeeb6,Directed,Mention,7491,,<[2022-03-02T10:14:05.315Z]>,1
@safiahamad,@faizannajeeb6,Directed,Retweet,7492,,<[2022-03-02T10:14:05.315Z]>,1
@khimanshu____,@kpratima77,Directed,Mention,7493,,<[2022-03-02T10:14:06.383Z]>,1
@khimanshu____,@kpratima77,Directed,Retweet,7494,,<[2022-03-02T10:14:06.383Z]>,1
@sheikhtar01,@faizannajeeb6,Directed,Mention,7495,,<[2022-03-02T10:14:06.388Z]>,1
@sheikhtar01,@faizannajeeb6,Directed,Retweet,7496,,<[2022-03-02T10:14:06.388Z]>,1
@saiyad1143,@saketgokhale,Directed,Mention,7497,,<[2022-03-02T10:14:06.428Z]>,1
@saiyad1143,@saketgokhale,Directed,Retweet,7498,,<[2022-03-02T10:14:06.429Z]>,1
@indirapgandhi,@md_haroon_001,Directed,Mention,7499,,<[2022-03-02T10:14:06.690Z]>,1
@indirapgandhi,@md_haroon_001,Directed,Retweet,7500,,<[2022-03-02T10:14:06.690Z]>,1
@niyat___,@sumityadav727,Directed,Mention,7501,,<[2022-03-02T10:14:06.703Z]>,1
@niyat___,@sumityadav727,Directed,Retweet,7502,,<[2022-03-02T10:14:06.703Z]>,1
@safiahamad,@keshavk072,Directed,Mention,7503,,<[2022-03-02T10:14:08.740Z]>,1
@safiahamad,@keshavk072,Directed,Retweet,7504,,<[2022-03-02T10:14:08.740Z]>,1
@agoesxxx,@anmology,Directed,Mention,7505,,<[2022-03-02T10:14:09.455Z]>,1
@agoesxxx,@anmology,Directed,Retweet,7506,,<[2022-03-02T10:14:09.455Z]>,1
@jusinadream,@ashoswai,Directed,Mention,7507,,<[2022-03-02T10:14:09.865Z]>,1
@jusinadream,@ashoswai,Directed,Retweet,7508,,<[2022-03-02T10:14:09.866Z]>,1
@jeebanjdas121,@sourav_chry,Directed,Mention,7509,,<[2022-03-02T10:14:10.195Z]>,1
@jeebanjdas121,@sourav_chry,Directed,Retweet,7510,,<[2022-03-02T10:14:10.195Z]>,1
@atiaps_manuel,@iampanditdeep,Directed,Mention,7511,,<[2022-03-02T10:14:10.542Z]>,1
@atiaps_manuel,@iampanditdeep,Directed,Retweet,7512,,<[2022-03-02T10:14:10.542Z]>,1
@seeker50537328,@keshavk072,Directed,Mention,7513,,<[2022-03-02T10:14:10.994Z]>,1
@seeker50537328,@keshavk072,Directed,Retweet,7514,,<[2022-03-02T10:14:10.994Z]>,1
@safiahamad,@md_haroon_001,Directed,Mention,7515,,<[2022-03-02T10:14:11.708Z]>,1
@safiahamad,@md_haroon_001,Directed,Retweet,7516,,<[2022-03-02T10:14:11.708Z]>,1
@kumarna20845595,@karishmakiran1,Directed,Mention,7517,,<[2022-03-02T10:14:11.711Z]>,1
@kumarna20845595,@slimdestro,Directed,Quote,7518,,<[2022-03-02T10:14:11.711Z]>,1
@kumarna20845595,@karishmakiran1,Directed,Retweet,7519,,<[2022-03-02T10:14:11.711Z]>,1
@saket016,@vatsala_singh_,Directed,Mention,7520,,<[2022-03-02T10:14:12.118Z]>,1
@saket016,@vatsala_singh_,Directed,Retweet,7521,,<[2022-03-02T10:14:12.119Z]>,1
@akashku69097212,@fabulous_nikki4,Directed,Mention,7522,,<[2022-03-02T10:14:12.323Z]>,1
@akashku69097212,@fabulous_nikki4,Directed,Retweet,7523,,<[2022-03-02T10:14:12.323Z]>,1
@jaishreerame,@sujineswar1,Directed,Mention,7524,,<[2022-03-02T10:14:12.865Z]>,1
@jaishreerame,@sujineswar1,Directed,Retweet,7525,,<[2022-03-02T10:14:12.865Z]>,1
@furqankis,@sumityadav727,Directed,Mention,7526,,<[2022-03-02T10:14:13.346Z]>,1
@furqankis,@sumityadav727,Directed,Retweet,7527,,<[2022-03-02T10:14:13.347Z]>,1
@urstrulyreddy9,@indddy77,Directed,Mention,7528,,<[2022-03-02T10:14:13.443Z]>,1
@urstrulyreddy9,@indddy77,Directed,Retweet,7529,,<[2022-03-02T10:14:13.443Z]>,1
@kuldeep31012171,@mjluxmoore,Directed,Mention,7530,,<[2022-03-02T10:14:13.569Z]>,1
@rabiearamzan,@funny__blog1,Directed,Mention,7531,,<[2022-03-02T10:14:13.665Z]>,1
@rabiearamzan,@funny__blog1,Directed,Retweet,7532,,<[2022-03-02T10:14:13.665Z]>,1
@sspati3,@sunny_rajput87,Directed,Mention,7533,,<[2022-03-02T10:14:14.167Z]>,1
@sspati3,@sunny_rajput87,Directed,Retweet,7534,,<[2022-03-02T10:14:14.167Z]>,1
@thecurlyvian,@rohanra88368157,Directed,Mention,7535,,<[2022-03-02T10:14:14.841Z]>,1
@ashwath13,@sunny_rajput87,Directed,Mention,7536,,<[2022-03-02T10:14:15.445Z]>,1
@ashwath13,@sunny_rajput87,Directed,Retweet,7537,,<[2022-03-02T10:14:15.445Z]>,1
@codenameshah,@shreyavardhan4,Directed,Mention,7538,,<[2022-03-02T10:14:15.568Z]>,1
@codenameshah,@aman_sa_,Directed,Quote,7539,,<[2022-03-02T10:14:15.568Z]>,1
@codenameshah,@shreyavardhan4,Directed,Retweet,7540,,<[2022-03-02T10:14:15.568Z]>,1
@tanyaawasthi17,@_omarnasr,Directed,Mention,7541,,<[2022-03-02T10:14:17.258Z]>,1
@tanyaawasthi17,@_omarnasr,Directed,Retweet,7542,,<[2022-03-02T10:14:17.258Z]>,1
@serojamania,@anmology,Directed,Mention,7543,,<[2022-03-02T10:14:17.649Z]>,1
@serojamania,@anmology,Directed,Retweet,7544,,<[2022-03-02T10:14:17.649Z]>,1
@gyroscope92,@hindustanidnp,Directed,Mention,7545,,<[2022-03-02T10:14:17.759Z]>,1
@gyroscope92,@hindustanidnp,Directed,Retweet,7546,,<[2022-03-02T10:14:17.759Z]>,1
@sspati3,@anmology,Directed,Mention,7547,,<[2022-03-02T10:14:18.364Z]>,1
@sspati3,@anmology,Directed,Retweet,7548,,<[2022-03-02T10:14:18.365Z]>,1
@akshatbhakuni1,@anmology,Directed,Mention,7549,,<[2022-03-02T10:14:18.983Z]>,1
@akshatbhakuni1,@anmology,Directed,Retweet,7550,,<[2022-03-02T10:14:18.983Z]>,1
@d_guy_lokal,@wise_foolx,Directed,Mention,7553,,<[2022-03-02T10:14:20.029Z]>,1
@d_guy_lokal,@wise_foolx,Directed,Retweet,7554,,<[2022-03-02T10:14:20.029Z]>,1
@broamo,@saclub12,Directed,Mention,7555,,<[2022-03-02T10:14:20.188Z]>,1
@broamo,@saclub12,Directed,Retweet,7556,,<[2022-03-02T10:14:20.188Z]>,1
@arfanha98121521,@justtimepassin,Directed,Mention,7557,,<[2022-03-02T10:14:21.129Z]>,1
@arfanha98121521,@justtimepassin,Directed,Retweet,7558,,<[2022-03-02T10:14:21.129Z]>,1
@golzargolzar1,@slimdestro,Directed,Mention,7559,,<[2022-03-02T10:14:21.538Z]>,1
@golzargolzar1,@slimdestro,Directed,Retweet,7560,,<[2022-03-02T10:14:21.539Z]>,1
@prideofsanatan,@yasaryazzzz,Directed,Mention,7561,,<[2022-03-02T10:14:21.669Z]>,1
@prideofsanatan,@yasaryazzzz,Directed,Retweet,7562,,<[2022-03-02T10:14:21.669Z]>,1
@ashwath13,@anmology,Directed,Mention,7563,,<[2022-03-02T10:14:22.059Z]>,1
@ashwath13,@anmology,Directed,Retweet,7564,,<[2022-03-02T10:14:22.059Z]>,1
@gibz66202551,@funny__blog1,Directed,Mention,7565,,<[2022-03-02T10:14:22.453Z]>,1
@gibz66202551,@funny__blog1,Directed,Retweet,7566,,<[2022-03-02T10:14:22.453Z]>,1
@kkmovemnt,@anmology,Directed,Mention,7567,,<[2022-03-02T10:14:24.304Z]>,1
@kkmovemnt,@anmology,Directed,Retweet,7568,,<[2022-03-02T10:14:24.304Z]>,1
@krishnasharmayt,@sumityadav727,Directed,Mention,7571,,<[2022-03-02T10:14:25.837Z]>,1
@krishnasharmayt,@sumityadav727,Directed,Retweet,7572,,<[2022-03-02T10:14:25.837Z]>,1
@re_bel30,@abdulra63001962,Directed,Mention,7573,,<[2022-03-02T10:14:25.879Z]>,1
@re_bel30,@abdulra63001962,Directed,Retweet,7574,,<[2022-03-02T10:14:25.879Z]>,1
@sasikumar841997,@mintusi68782995,Directed,Mention,7575,,<[2022-03-02T10:14:26.146Z]>,1
@sasikumar841997,@aman_sa_,Directed,Quote,7576,,<[2022-03-02T10:14:26.146Z]>,1
@sasikumar841997,@mintusi68782995,Directed,Retweet,7577,,<[2022-03-02T10:14:26.146Z]>,1
@ashwath13,@sumityadav727,Directed,Mention,7578,,<[2022-03-02T10:14:26.350Z]>,1
@ashwath13,@sumityadav727,Directed,Retweet,7579,,<[2022-03-02T10:14:26.350Z]>,1
@sachinr89592607,@bumiharpraveen,Directed,Mention,7582,,<[2022-03-02T10:14:27.988Z]>,1
@sachinr89592607,@bumiharpraveen,Directed,Retweet,7583,,<[2022-03-02T10:14:27.988Z]>,1
@anir99,@vishals51652659,Directed,Mention,7584,,<[2022-03-02T10:14:28.912Z]>,1
@anir99,@vishals51652659,Directed,Retweet,7585,,<[2022-03-02T10:14:28.912Z]>,1
@sandeep36511864,@muxama3,Directed,Mention,7586,,<[2022-03-02T10:14:28.913Z]>,1
@sandeep36511864,@muxama3,Directed,Retweet,7587,,<[2022-03-02T10:14:28.913Z]>,1
@thokkepucho,@vatsala_singh_,Directed,Quote,7588,,<[2022-03-02T10:14:29.421Z]>,1
@sspati3,@slimdestro,Directed,Mention,7589,,<[2022-03-02T10:14:29.725Z]>,1
@sspati3,@slimdestro,Directed,Retweet,7590,,<[2022-03-02T10:14:29.725Z]>,1
@_lovesharon15,@lugayeamos,Directed,Mention,7591,,<[2022-03-02T10:14:29.944Z]>,1
@_lovesharon15,@lugayeamos,Directed,Retweet,7592,,<[2022-03-02T10:14:29.944Z]>,1
@juttconline,@i_salmankhaan,Directed,Mention,7593,,<[2022-03-02T10:14:31.061Z]>,1
@juttconline,@i_salmankhaan,Directed,Retweet,7594,,<[2022-03-02T10:14:31.061Z]>,1
@akashku69097212,@89corrado,Directed,Mention,7595,,<[2022-03-02T10:14:32.293Z]>,1
@akashku69097212,@89corrado,Directed,Retweet,7596,,<[2022-03-02T10:14:32.293Z]>,1
@cbrhs_tanmoy,@anmology,Directed,Mention,7597,,<[2022-03-02T10:14:32.594Z]>,1
@cbrhs_tanmoy,@anmology,Directed,Retweet,7598,,<[2022-03-02T10:14:32.594Z]>,1
@itsmyrights20,@potus,Directed,Mention,7599,,<[2022-03-02T10:14:33.314Z]>,1
@itsmyrights20,@dalkhalsauk,Directed,Mention,7600,,<[2022-03-02T10:14:33.314Z]>,1
@itsmyrights20,@moi_kuw,Directed,Mention,7601,,<[2022-03-02T10:14:33.314Z]>,1
@itsmyrights20,@un,Directed,Mention,7602,,<[2022-03-02T10:14:33.314Z]>,1
@itsmyrights20,@ashoswai,Directed,Quote,7603,,<[2022-03-02T10:14:33.314Z]>,1
@ashwath13,@slimdestro,Directed,Mention,7604,,<[2022-03-02T10:14:33.380Z]>,1
@ashwath13,@slimdestro,Directed,Retweet,7605,,<[2022-03-02T10:14:33.380Z]>,1
@ravi100lanki,@sonu78025826,Directed,Mention,7606,,<[2022-03-02T10:14:33.510Z]>,1
@ravi100lanki,@sonu78025826,Directed,Retweet,7607,,<[2022-03-02T10:14:33.510Z]>,1
@hemanth48597405,@naveedalam92,Directed,Mention,7608,,<[2022-03-02T10:14:34.678Z]>,1
@hemanth48597405,@naveedalam92,Directed,Retweet,7609,,<[2022-03-02T10:14:34.678Z]>,1
@krishnasharmayt,@tanudatadka,Directed,Mention,7610,,<[2022-03-02T10:14:35.262Z]>,1
@krishnasharmayt,@tanudatadka,Directed,Retweet,7611,,<[2022-03-02T10:14:35.262Z]>,1
@3e36649aefc34ce,@prem_tiwari87,Directed,Mention,7612,,<[2022-03-02T10:14:36.283Z]>,1
@3e36649aefc34ce,@prem_tiwari87,Directed,Retweet,7613,,<[2022-03-02T10:14:36.283Z]>,1
@prideofsanatan,@irapper4life,Directed,Mention,7614,,<[2022-03-02T10:14:36.796Z]>,1
@prideofsanatan,@irapper4life,Directed,Retweet,7615,,<[2022-03-02T10:14:36.796Z]>,1
@hemanth48597405,@nazakatmanhas24,Directed,Mention,7616,,<[2022-03-02T10:14:36.953Z]>,1
@hemanth48597405,@nazakatmanhas24,Directed,Retweet,7617,,<[2022-03-02T10:14:36.953Z]>,1
@yhawborga,@faizannajeeb6,Directed,Mention,7618,,<[2022-03-02T10:14:38.231Z]>,1
@yhawborga,@faizannajeeb6,Directed,Retweet,7619,,<[2022-03-02T10:14:38.231Z]>,1
@ashwath13,@rjsh003,Directed,Mention,7620,,<[2022-03-02T10:14:38.641Z]>,1
@ashwath13,@rjsh003,Directed,Retweet,7621,,<[2022-03-02T10:14:38.641Z]>,1
@ashu_jasuja,@vinayvpl09,Directed,Mention,7622,,<[2022-03-02T10:14:38.641Z]>,1
@ashu_jasuja,@vinayvpl09,Directed,Retweet,7623,,<[2022-03-02T10:14:38.641Z]>,1
@snowwfire,@rjsh003,Directed,Mention,7624,,<[2022-03-02T10:14:39.048Z]>,1
@snowwfire,@rjsh003,Directed,Retweet,7625,,<[2022-03-02T10:14:39.048Z]>,1
@hemanth48597405,@aliensaliensali,Directed,Mention,7626,,<[2022-03-02T10:14:39.255Z]>,1
@hemanth48597405,@aliensaliensali,Directed,Retweet,7627,,<[2022-03-02T10:14:39.255Z]>,1
@indirapgandhi,@faizannajeeb6,Directed,Mention,7628,,<[2022-03-02T10:14:39.946Z]>,1
@indirapgandhi,@faizannajeeb6,Directed,Retweet,7629,,<[2022-03-02T10:14:39.946Z]>,1
@ssanjaikumar2,@titan_1947,Directed,Mention,7630,,<[2022-03-02T10:14:40.367Z]>,1
@ssanjaikumar2,@titan_1947,Directed,Retweet,7631,,<[2022-03-02T10:14:40.367Z]>,1
@yatharthbhoj,@logeshswamy,Directed,Quote,7632,,<[2022-03-02T10:14:40.893Z]>,1
@seeker50537328,@indddy77,Directed,Mention,7633,,<[2022-03-02T10:14:41.813Z]>,1
@seeker50537328,@indddy77,Directed,Retweet,7634,,<[2022-03-02T10:14:41.813Z]>,1
@isckjdcqqecyyhs,@subodfqd,Directed,Mention,7635,,<[2022-03-02T10:14:42.225Z]>,1
@isckjdcqqecyyhs,@subodfqd,Directed,Retweet,7636,,<[2022-03-02T10:14:42.225Z]>,1
@karamrasheed6,@rishabh0066,Directed,Mention,7637,,<[2022-03-02T10:14:42.225Z]>,1
@karamrasheed6,@rishabh0066,Directed,Retweet,7638,,<[2022-03-02T10:14:42.225Z]>,1
@nageshdiddi88,@sharwankumarbi7,Directed,Mention,7639,,<[2022-03-02T10:14:42.435Z]>,1
@nageshdiddi88,@sharwankumarbi7,Directed,Retweet,7640,,<[2022-03-02T10:14:42.435Z]>,1
@ashu_jasuja,@priy_satyam,Directed,Mention,7641,,<[2022-03-02T10:14:42.838Z]>,1
@ashu_jasuja,@priy_satyam,Directed,Retweet,7642,,<[2022-03-02T10:14:42.838Z]>,1
@krishnasharmayt,@adt007ad_,Directed,Mention,7643,,<[2022-03-02T10:14:43.506Z]>,1
@krishnasharmayt,@adt007ad_,Directed,Retweet,7644,,<[2022-03-02T10:14:43.506Z]>,1
@satyamy17582952,@_kartik_kc,Directed,Mention,7645,,<[2022-03-02T10:14:43.962Z]>,1
@satyamy17582952,@_kartik_kc,Directed,Retweet,7646,,<[2022-03-02T10:14:43.962Z]>,1
@golzargolzar1,@badengineer10,Directed,Mention,7647,,<[2022-03-02T10:14:44.431Z]>,1
@golzargolzar1,@badengineer10,Directed,Retweet,7648,,<[2022-03-02T10:14:44.431Z]>,1
@avinash784,@heartyvera,Directed,Mention,7649,,<[2022-03-02T10:14:44.476Z]>,1
@avinash784,@heartyvera,Directed,Retweet,7650,,<[2022-03-02T10:14:44.476Z]>,1
@sammiswati,@slimdestro,Directed,Mention,7651,,<[2022-03-02T10:14:46.730Z]>,1
@sammiswati,@slimdestro,Directed,Retweet,7652,,<[2022-03-02T10:14:46.730Z]>,1
@jaishreerame,@adityashukla23_,Directed,Mention,7653,,<[2022-03-02T10:14:47.446Z]>,1
@jaishreerame,@adityashukla23_,Directed,Retweet,7654,,<[2022-03-02T10:14:47.446Z]>,1
@sachinr89592607,@shivan5656,Directed,Mention,7655,,<[2022-03-02T10:14:47.957Z]>,1
@sachinr89592607,@shivan5656,Directed,Retweet,7656,,<[2022-03-02T10:14:47.957Z]>,1
@akashku69097212,@thecurlyvian,Directed,Mention,7657,,<[2022-03-02T10:14:48.263Z]>,1
@akashku69097212,@thecurlyvian,Directed,Retweet,7658,,<[2022-03-02T10:14:48.263Z]>,1
@wcscrims,@astro60524500,Directed,Mention,7659,,<[2022-03-02T10:14:48.861Z]>,1
@wcscrims,@astro60524500,Directed,Retweet,7660,,<[2022-03-02T10:14:48.863Z]>,1
@kuldeep31012171,@bahuraani,Directed,Mention,7661,,<[2022-03-02T10:14:49.067Z]>,1
@kuldeep31012171,@vatsala_singh_,Directed,Mention,7662,,<[2022-03-02T10:14:49.067Z]>,1
@suverma1999,@major_pawan,Directed,Mention,7663,,<[2022-03-02T10:14:49.596Z]>,1
@suverma1999,@major_pawan,Directed,Retweet,7664,,<[2022-03-02T10:14:49.596Z]>,1
@indirapgandhi,@mansi697verma,Directed,Mention,7665,,<[2022-03-02T10:14:49.596Z]>,1
@indirapgandhi,@mansi697verma,Directed,Retweet,7666,,<[2022-03-02T10:14:49.596Z]>,1
@sspati3,@rjsh003,Directed,Mention,7667,,<[2022-03-02T10:14:49.596Z]>,1
@sspati3,@rjsh003,Directed,Retweet,7668,,<[2022-03-02T10:14:49.596Z]>,1
@hemanth48597405,@harishrajguru19,Directed,Mention,7669,,<[2022-03-02T10:14:50.387Z]>,1
@hemanth48597405,@harishrajguru19,Directed,Retweet,7670,,<[2022-03-02T10:14:50.387Z]>,1
@srahmatop,@anmology,Directed,Mention,7671,,<[2022-03-02T10:14:50.437Z]>,1
@srahmatop,@anmology,Directed,Retweet,7672,,<[2022-03-02T10:14:50.437Z]>,1
@sachinr89592607,@adityashukla23_,Directed,Mention,7673,,<[2022-03-02T10:14:50.586Z]>,1
@sachinr89592607,@adityashukla23_,Directed,Retweet,7674,,<[2022-03-02T10:14:50.586Z]>,1
@talhapubgg,@pacman88459731,Directed,Mention,7675,,<[2022-03-02T10:14:51.642Z]>,1
@talhapubgg,@pacman88459731,Directed,Retweet,7676,,<[2022-03-02T10:14:51.642Z]>,1
@pprakar,@shafiul06489544,Directed,Mention,7677,,<[2022-03-02T10:14:51.675Z]>,1
@pprakar,@shafiul06489544,Directed,Retweet,7678,,<[2022-03-02T10:14:51.675Z]>,1
@gauravk20601889,@sunny_rajput87,Directed,Retweet,7680,,<[2022-03-02T10:14:51.970Z]>,1
@hemanth48597405,@pra_tyagi27,Directed,Mention,7681,,<[2022-03-02T10:14:52.663Z]>,1
@hemanth48597405,@pra_tyagi27,Directed,Retweet,7682,,<[2022-03-02T10:14:52.663Z]>,1
@akashku69097212,@yasaryazzzz,Directed,Mention,7683,,<[2022-03-02T10:14:52.973Z]>,1
@akashku69097212,@yasaryazzzz,Directed,Retweet,7684,,<[2022-03-02T10:14:52.973Z]>,1
@indirapgandhi,@tw_kingston_07,Directed,Mention,7685,,<[2022-03-02T10:14:53.995Z]>,1
@indirapgandhi,@tw_kingston_07,Directed,Retweet,7686,,<[2022-03-02T10:14:53.995Z]>,1
@dhruv46251497,@sunny_rajput87,Directed,Mention,7687,,<[2022-03-02T10:14:54.451Z]>,1
@dhruv46251497,@sunny_rajput87,Directed,Retweet,7688,,<[2022-03-02T10:14:54.451Z]>,1
@gauravk20601889,@slimdestro,Directed,Retweet,7690,,<[2022-03-02T10:14:54.817Z]>,1
@karamrasheed6,@abdulra63001962,Directed,Mention,7691,,<[2022-03-02T10:14:54.839Z]>,1
@karamrasheed6,@abdulra63001962,Directed,Retweet,7692,,<[2022-03-02T10:14:54.839Z]>,1
@eljaph,@faizannajeeb6,Directed,Mention,7693,,<[2022-03-02T10:14:55.491Z]>,1
@eljaph,@faizannajeeb6,Directed,Retweet,7694,,<[2022-03-02T10:14:55.491Z]>,1
@sammiswati,@rjsh003,Directed,Mention,7695,,<[2022-03-02T10:14:55.942Z]>,1
@sammiswati,@rjsh003,Directed,Retweet,7696,,<[2022-03-02T10:14:55.942Z]>,1
@snowwfire,@anmology,Directed,Mention,7697,,<[2022-03-02T10:14:57.479Z]>,1
@snowwfire,@anmology,Directed,Retweet,7698,,<[2022-03-02T10:14:57.479Z]>,1
@nkishorbalotiya,@sourav_chry,Directed,Mention,7699,,<[2022-03-02T10:14:57.904Z]>,1
@nkishorbalotiya,@sourav_chry,Directed,Retweet,7700,,<[2022-03-02T10:14:57.904Z]>,1
@talhapubgg,@virajsinghyada8,Directed,Mention,7701,,<[2022-03-02T10:14:58.610Z]>,1
@talhapubgg,@virajsinghyada8,Directed,Retweet,7702,,<[2022-03-02T10:14:58.610Z]>,1
@rishabh54608086,@sunny_rajput87,Directed,Mention,7703,,<[2022-03-02T10:14:59.119Z]>,1
@rishabh54608086,@sunny_rajput87,Directed,Retweet,7704,,<[2022-03-02T10:14:59.119Z]>,1
@gauravk20601889,@mas_742,Directed,Retweet,7706,,<[2022-03-02T10:14:59.397Z]>,1
@sherkhan1111786,@mas_742,Directed,Mention,7707,,<[2022-03-02T10:14:59.458Z]>,1
@sherkhan1111786,@mas_742,Directed,Retweet,7708,,<[2022-03-02T10:14:59.458Z]>,1
@7767imran,@wajahatbasharat,Directed,Mention,7709,,<[2022-03-02T10:15:00.418Z]>,1
@7767imran,@wajahatbasharat,Directed,Retweet,7710,,<[2022-03-02T10:15:00.418Z]>,1
@cocoaspook,@_omarnasr,Directed,Mention,7711,,<[2022-03-02T10:15:00.585Z]>,1
@cocoaspook,@_omarnasr,Directed,Retweet,7712,,<[2022-03-02T10:15:00.585Z]>,1
@hemanth48597405,@virajsinghyada8,Directed,Mention,7713,,<[2022-03-02T10:15:01.065Z]>,1
@hemanth48597405,@virajsinghyada8,Directed,Retweet,7714,,<[2022-03-02T10:15:01.065Z]>,1
@krishnasharmayt,@anmology,Directed,Mention,7715,,<[2022-03-02T10:15:01.065Z]>,1
@krishnasharmayt,@anmology,Directed,Retweet,7716,,<[2022-03-02T10:15:01.065Z]>,1
@gauravk20601889,@sumityadav727,Directed,Mention,7717,,<[2022-03-02T10:15:01.780Z]>,1
@gauravk20601889,@sumityadav727,Directed,Retweet,7718,,<[2022-03-02T10:15:01.780Z]>,1
@sammiswati,@justtimepassin,Directed,Mention,7719,,<[2022-03-02T10:15:02.086Z]>,1
@sammiswati,@justtimepassin,Directed,Retweet,7720,,<[2022-03-02T10:15:02.086Z]>,1
@nitishkalia,@anmology,Directed,Mention,7721,,<[2022-03-02T10:15:02.143Z]>,1
@nitishkalia,@anmology,Directed,Retweet,7722,,<[2022-03-02T10:15:02.143Z]>,1
@girishnaught,@deepsealioness,Directed,Mention,7723,,<[2022-03-02T10:15:02.437Z]>,1
@girishnaught,@deepsealioness,Directed,Retweet,7724,,<[2022-03-02T10:15:02.437Z]>,1
@raosahab23,@sujineswar1,Directed,Mention,7725,,<[2022-03-02T10:15:03.625Z]>,1
@raosahab23,@sujineswar1,Directed,Retweet,7726,,<[2022-03-02T10:15:03.625Z]>,1
@ndirangusteph,@awaisnizamani13,Directed,Mention,7727,,<[2022-03-02T10:15:03.625Z]>,1
@ndirangusteph,@awaisnizamani13,Directed,Retweet,7728,,<[2022-03-02T10:15:03.625Z]>,1
@gauravk20601889,@rjsh003,Directed,Mention,7729,,<[2022-03-02T10:15:04.338Z]>,1
@gauravk20601889,@rjsh003,Directed,Retweet,7730,,<[2022-03-02T10:15:04.338Z]>,1
